order_id,item_name
data4_383,onions
data4_384,hamburger meat
data4_385,sausage
data4_386,hard cheese
data4_387,sausage
data4_388,hamburger meat
data4_389,onions
data4_390,coffee
data4_391,shopping bags
data4_392,yogurt
data4_393,soda
data4_394,sliced cheese
data4_395,sausage
data4_396,yogurt
data4_397,domestic eggs
data4_398,whole milk
data4_399,meat
data4_400,dish cleaner
data4_401,other vegetables
data4_402,whole milk
data4_403,other vegetables
data4_404,tropical fruit
data4_405,baking powder
data4_406,specialty bar
data4_407,ice cream
data4_408,frankfurter
data4_409,canned beer
data4_410,bottled water
data4_411,other vegetables
data4_412,citrus fruit
data4_413,sausage
data4_414,domestic eggs
data4_415,pork
data4_416,specialty cheese
data4_417,pork
data4_418,beef
data4_419,other vegetables
data4_420,chicken
data4_421,soda
data4_422,whole milk
data4_423,rolls/buns
data4_424,bottled beer
data4_425,root vegetables
data4_426,pastry
data4_427,berries
data4_428,citrus fruit
data4_429,whole milk
data4_430,soda
data4_431,bottled water
data4_432,tropical fruit
data4_433,salty snack
data4_434,bottled water
data4_435,chocolate
data4_436,citrus fruit
data4_437,bottled water
data4_438,onions
data4_439,dessert
data4_440,beef
data4_441,rolls/buns
data4_442,beef
data4_443,soda
data4_444,coffee
data4_445,rolls/buns
data4_446,pork
data4_447,soda
data4_448,sausage
data4_449,beef
data4_450,whole milk
data4_451,pork
data4_452,berries
data4_453,sausage
data4_454,bottled water
data4_455,tropical fruit
data4_456,herbs
data4_457,yogurt
data4_458,Instant food products
data4_459,specialty chocolate
data4_460,coffee
data4_461,bottled beer
data4_462,beef
data4_463,whole milk
data4_464,frankfurter
data4_465,frankfurter
data4_466,other vegetables
data4_467,frankfurter
data4_468,whole milk
data4_469,frankfurter
data4_470,other vegetables
data4_471,bottled water
data4_472,pork
data4_473,bottled water
data4_474,other vegetables
data4_475,hamburger meat
data4_476,hamburger meat
data4_477,shopping bags
data4_478,whole milk
data4_479,ice cream
data4_480,pastry
data4_481,ham
data4_482,frankfurter
data4_483,sausage
data4_484,bottled beer
data4_485,bottled water
data4_486,meat
data4_487,dessert
data4_488,other vegetables
data4_489,beverages
data4_490,ham
data4_491,specialty bar
data4_492,brown bread
data4_493,whole milk
data4_494,rolls/buns
data4_495,bottled beer
data4_496,pet care
data4_497,citrus fruit
data4_498,pork
data4_499,other vegetables
data4_500,white wine
data4_501,whole milk
data4_502,pip fruit
data4_503,sugar
data4_504,tropical fruit
data4_505,root vegetables
data4_506,soda
data4_507,whole milk
data4_508,tropical fruit
data4_509,white bread
data4_510,brown bread
data4_511,tropical fruit
data4_512,domestic eggs
data4_513,coffee
data4_514,soda
data4_515,whole milk
data4_516,bottled beer
data4_517,pork
data4_518,other vegetables
data4_519,yogurt
data4_520,sparkling wine
data4_521,bottled water
data4_522,citrus fruit
data4_523,hamburger meat
data4_524,packaged fruit/vegetables
data4_525,other vegetables
data4_526,soda
data4_527,whole milk
data4_528,herbs
data4_529,citrus fruit
data4_530,misc. beverages
data4_531,female sanitary products
data4_532,soda
data4_533,tropical fruit
data4_534,soda
data4_535,white bread
data4_536,coffee
data4_537,tropical fruit
data4_538,pork
data4_539,citrus fruit
data4_540,frankfurter
data4_541,frankfurter
data4_542,frankfurter
data4_543,other vegetables
data4_544,yogurt
data4_545,sausage
data4_546,whole milk
data4_547,pip fruit
data4_548,whole milk
data4_549,root vegetables
data4_550,onions
data4_551,specialty chocolate
data4_552,hamburger meat
data4_553,photo/film
data4_554,rolls/buns
data4_555,canned beer
data4_556,canned beer
data4_557,other vegetables
data4_558,canned beer
data4_559,curd
data4_560,butter
data4_561,other vegetables
data4_562,whole milk
data4_563,beef
data4_564,sausage
data4_565,soda
data4_566,fruit/vegetable juice
data4_567,rolls/buns
data4_568,pip fruit
data4_569,frozen vegetables
data4_570,beverages
data4_571,hamburger meat
data4_572,root vegetables
data4_573,canned beer
data4_574,frozen vegetables
data4_575,canned beer
data4_576,newspapers
data4_577,rolls/buns
data4_578,hamburger meat
data4_579,pip fruit
data4_580,canned beer
data4_581,grapes
data4_582,root vegetables
data4_583,citrus fruit
data4_584,cling film/bags
data4_585,frankfurter
data4_586,whole milk
data4_587,pork
data4_588,chicken
data4_589,sausage
data4_590,specialty bar
data4_591,whipped/sour cream
data4_592,root vegetables
data4_593,rolls/buns
data4_594,other vegetables
data4_595,citrus fruit
data4_596,whole milk
data4_597,frankfurter
data4_598,coffee
data4_599,ham
data4_600,canned beer
data4_601,canned beer
data4_602,canned beer
data4_603,pip fruit
data4_604,pork
data4_605,soap
data4_606,pip fruit
data4_607,beef
data4_608,sausage
data4_609,frozen chicken
data4_610,soda
data4_611,tropical fruit
data4_612,other vegetables
data4_613,beef
data4_614,meat
data4_615,meat
data4_616,bottled water
data4_617,rolls/buns
data4_618,pastry
data4_619,pork
data4_620,pip fruit
data4_621,beef
data4_622,beef
data4_623,rolls/buns
data4_624,citrus fruit
data4_625,meat
data4_626,beverages
data4_627,beef
data4_628,ham
data4_629,hamburger meat
data4_630,beef
data4_631,beef
data4_632,root vegetables
data4_633,citrus fruit
data4_634,yogurt
data4_635,tropical fruit
data4_636,frankfurter
data4_637,beef
data4_638,shopping bags
data4_639,canned beer
data4_640,rolls/buns
data4_641,other vegetables
data4_642,hamburger meat
data4_643,hamburger meat
data4_644,frankfurter
data4_645,bottled beer
data4_646,tropical fruit
data4_647,soda
data4_648,frankfurter
data4_649,chicken
data4_650,coffee
data4_651,whole milk
data4_652,margarine
data4_653,tropical fruit
data4_654,meat
data4_655,cream cheese
data4_656,newspapers
data4_657,rolls/buns
data4_658,citrus fruit
data4_659,whole milk
data4_660,frankfurter
data4_661,ham
data4_662,frankfurter
data4_663,sausage
data4_664,domestic eggs
data4_665,whole milk
data4_666,rolls/buns
data4_667,whole milk
data4_668,sausage
data4_669,curd
data4_670,bottled water
data4_671,beef
data4_672,frankfurter
data4_673,chicken
data4_674,sausage
data4_675,pork
data4_676,yogurt
data4_677,whole milk
data4_678,frankfurter
data4_679,beef
data4_680,pip fruit
data4_681,sausage
data4_682,pastry
data4_683,chicken
data4_684,root vegetables
data4_685,whole milk
data4_686,detergent
data4_687,rolls/buns
data4_688,house keeping products
data4_689,yogurt
data4_690,tropical fruit
data4_691,tropical fruit
data4_692,curd
data4_693,beef
data4_694,whole milk
data4_695,pork
data4_696,other vegetables
data4_697,rolls/buns
data4_698,frankfurter
data4_699,yogurt
data4_700,whole milk
data4_701,bottled water
data4_702,frankfurter
data4_703,rolls/buns
data4_704,whole milk
data4_705,rolls/buns
data4_706,chicken
data4_707,tropical fruit
data4_708,sausage
data4_709,sausage
data4_710,frankfurter
data4_711,UHT-milk
data4_712,rolls/buns
data4_713,canned beer
data4_714,yogurt
data4_715,whipped/sour cream
data4_716,rolls/buns
data4_717,rolls/buns
data4_718,beverages
data4_719,rolls/buns
data4_720,rolls/buns
data4_721,bottled beer
data4_722,citrus fruit
data4_723,bottled water
data4_724,pastry
data4_725,domestic eggs
data4_726,beef
data4_727,spread cheese
data4_728,tropical fruit
data4_729,packaged fruit/vegetables
data4_730,whole milk
data4_731,meat
data4_732,onions
data4_733,frankfurter
data4_734,beef
data4_735,beef
data4_736,sausage
data4_737,chicken
data4_738,canned beer
data4_739,sausage
data4_740,tropical fruit
data4_741,frankfurter
data4_742,sausage
data4_743,beef
data4_744,tropical fruit
data4_745,yogurt
data4_746,frankfurter
data4_747,bottled beer
data4_748,grapes
data4_749,beverages
data4_750,curd
data4_751,ice cream
data4_752,sausage
data4_753,other vegetables
data4_754,dessert
data4_755,decalcifier
data4_756,canned beer
data4_757,coffee
data4_758,berries
data4_759,pork
data4_760,frankfurter
data4_761,pork
data4_762,frankfurter
data4_763,frozen dessert
data4_764,chicken
data4_765,vinegar
data4_766,rolls/buns
data4_767,whole milk
data4_768,pork
data4_769,rolls/buns
data4_770,grapes
data4_771,frankfurter
data4_772,finished products
data4_773,onions
data4_774,tropical fruit
data4_775,other vegetables
data4_776,ham
data4_777,other vegetables
data4_778,curd
data4_779,sausage
data4_780,canned beer
data4_781,ham
data4_782,packaged fruit/vegetables
data4_783,meat
data4_784,whole milk
data4_785,canned beer
data4_786,chicken
data4_787,rolls/buns
data4_788,pet care
data4_789,root vegetables
data4_790,pastry
data4_791,frankfurter
data4_792,chicken
data4_793,frozen dessert
data4_794,citrus fruit
data4_795,sausage
data4_796,root vegetables
data4_797,root vegetables
data4_798,bottled beer
data4_799,frankfurter
data4_800,root vegetables
data4_801,berries
data4_802,hamburger meat
data4_803,tropical fruit
data4_804,frankfurter
data4_805,frankfurter
data4_806,soda
data4_807,ice cream
data4_808,beef
data4_809,whole milk
data4_810,pork
data4_811,whole milk
data4_812,bottled beer
data4_813,pork
data4_814,root vegetables
data4_815,canned beer
data4_816,citrus fruit
data4_817,pip fruit
data4_818,root vegetables
data4_819,tropical fruit
data4_820,beef
data4_821,chicken
data4_822,citrus fruit
data4_823,meat
data4_824,cream cheese
data4_825,citrus fruit
data4_826,specialty bar
data4_827,meat
data4_828,citrus fruit
data4_829,frankfurter
data4_830,citrus fruit
data4_831,turkey
data4_832,citrus fruit
data4_833,sausage
data4_834,newspapers
data4_835,whole milk
data4_836,yogurt
data4_837,yogurt
data4_838,bottled water
data4_839,berries
data4_840,packaged fruit/vegetables
data4_841,frankfurter
data4_842,nuts/prunes
data4_843,citrus fruit
data4_844,beef
data4_845,whole milk
data4_846,other vegetables
data4_847,beef
data4_848,fish
data4_849,other vegetables
data4_850,tropical fruit
data4_851,coffee
data4_852,sausage
data4_853,meat
data4_854,chicken
data4_855,berries
data4_856,frozen meals
data4_857,whipped/sour cream
data4_858,beef
data4_859,chicken
data4_860,chicken
data4_861,beef
data4_862,packaged fruit/vegetables
data4_863,sugar
data4_864,frankfurter
data4_865,berries
data4_866,bottled water
data4_867,sausage
data4_868,whole milk
data4_869,ice cream
data4_870,frankfurter
data4_871,root vegetables
data4_872,sausage
data4_873,sausage
data4_874,beef
data4_875,fruit/vegetable juice
data4_876,sugar
data4_877,berries
data4_878,yogurt
data4_879,pork
data4_880,bottled beer
data4_881,curd
data4_882,beef
data4_883,pork
data4_884,white bread
data4_885,grapes
data4_886,potato products
data4_887,root vegetables
data4_888,chicken
data4_889,chicken
data4_890,fish
data4_891,canned beer
data4_892,other vegetables
data4_893,chicken
data4_894,other vegetables
data4_895,tropical fruit
data4_896,whole milk
data4_897,beef
data4_898,sausage
data4_899,whole milk
data4_900,rolls/buns
data4_901,citrus fruit
data4_902,whole milk
data4_903,pastry
data4_904,tropical fruit
data4_905,sliced cheese
data4_906,soda
data4_907,ham
data4_908,salty snack
data4_909,whole milk
data4_910,root vegetables
data4_911,soda
data4_912,curd
data4_913,bottled water
data4_914,packaged fruit/vegetables
data4_915,tropical fruit
data4_916,ham
data4_917,pork
data4_918,beverages
data4_919,sausage
data4_920,sausage
data4_921,root vegetables
data4_922,whole milk
data4_923,frankfurter
data4_924,soda
data4_925,soda
data4_926,frankfurter
data4_927,berries
data4_928,canned beer
data4_929,frankfurter
data4_930,frankfurter
data4_931,berries
data4_932,frankfurter
data4_933,newspapers
data4_934,frozen fish
data4_935,tropical fruit
data4_936,beef
data4_937,rolls/buns
data4_938,specialty chocolate
data4_939,sparkling wine
data4_940,citrus fruit
data4_941,onions
data4_942,whole milk
data4_943,photo/film
data4_944,hamburger meat
data4_945,other vegetables
data4_946,whole milk
data4_947,pork
data4_948,tropical fruit
data4_949,chicken
data4_950,other vegetables
data4_951,sausage
data4_952,whole milk
data4_953,rolls/buns
data4_954,hygiene articles
data4_955,ice cream
data4_956,curd
data4_957,whole milk
data4_958,onions
data4_959,finished products
data4_960,salt
data4_961,tropical fruit
data4_962,other vegetables
data4_963,chocolate
data4_964,ice cream
data4_965,tropical fruit
data4_966,frankfurter
data4_967,butter
data4_968,other vegetables
data4_969,tropical fruit
data4_970,citrus fruit
data4_971,UHT-milk
data4_972,beef
data4_973,curd
data4_974,citrus fruit
data4_975,yogurt
data4_976,bottled beer
data4_977,grapes
data4_978,pork
data4_979,sausage
data4_980,frankfurter
data4_981,artif. sweetener
data4_982,frankfurter
data4_983,pip fruit
data4_984,frankfurter
data4_985,whole milk
data4_986,domestic eggs
data4_987,packaged fruit/vegetables
data4_988,chicken
data4_989,pork
data4_990,citrus fruit
data4_991,light bulbs
data4_992,cream cheese
data4_993,sausage
data4_994,citrus fruit
data4_995,other vegetables
data4_996,chicken
data4_997,ice cream
data4_998,pork
data4_999,pork
data4_1000,onions
data4_1001,tropical fruit
data4_1002,whipped/sour cream
data4_1003,berries
data4_1004,berries
data4_1005,rolls/buns
data4_1006,ice cream
data4_1007,coffee
data4_1008,whole milk
data4_1009,whole milk
data4_1010,citrus fruit
data4_1011,beef
data4_1012,pork
data4_1013,turkey
data4_1014,margarine
data4_1015,butter milk
data4_1016,beef
data4_1017,bottled water
data4_1018,pip fruit
data4_1019,whole milk
data4_1020,chocolate
data4_1021,frankfurter
data4_1022,whole milk
data4_1023,sausage
data4_1024,grapes
data4_1025,brown bread
data4_1026,root vegetables
data4_1027,UHT-milk
data4_1028,onions
data4_1029,beef
data4_1030,pork
data4_1031,canned beer
data4_1032,yogurt
data4_1033,yogurt
data4_1034,pip fruit
data4_1035,meat
data4_1036,coffee
data4_1037,bottled water
data4_1038,bottled beer
data4_1039,sausage
data4_1040,shopping bags
data4_1041,pork
data4_1042,frankfurter
data4_1043,ice cream
data4_1044,root vegetables
data4_1045,sausage
data4_1046,sausage
data4_1047,root vegetables
data4_1048,canned vegetables
data4_1049,tropical fruit
data4_1050,grapes
data4_1051,whole milk
data4_1052,frankfurter
data4_1053,dessert
data4_1054,shopping bags
data4_1055,butter
data4_1056,frankfurter
data4_1057,pork
data4_1058,whole milk
data4_1059,brown bread
data4_1060,frozen fish
data4_1061,soda
data4_1062,whole milk
data4_1063,pork
data4_1064,whipped/sour cream
data4_1065,frankfurter
data4_1066,grapes
data4_1067,sausage
data4_1068,citrus fruit
data4_1069,ham
data4_1070,chewing gum
data4_1071,beef
data4_1072,beef
data4_1073,other vegetables
data4_1074,frankfurter
data4_1075,canned fish
data4_1076,sausage
data4_1077,bottled water
data4_1078,specialty cheese
data4_1079,bottled water
data4_1080,bottled water
data4_1081,chicken
data4_1082,frankfurter
data4_1083,chicken
data4_1084,chicken
data4_1085,butter
data4_1086,citrus fruit
data4_1087,whipped/sour cream
data4_1088,frankfurter
data4_1089,beef
data4_1090,chicken
data4_1091,sausage
data4_1092,citrus fruit
data4_1093,ice cream
data4_1094,specialty chocolate
data4_1095,frankfurter
data4_1096,pork
data4_1097,UHT-milk
data4_1098,UHT-milk
data4_1099,cookware
data4_1100,citrus fruit
data4_1101,sausage
data4_1102,frankfurter
data4_1103,citrus fruit
data4_1104,ham
data4_1105,ham
data4_1106,bottled water
data4_1107,popcorn
data4_1108,tropical fruit
data4_1109,frankfurter
data4_1110,hamburger meat
data4_1111,soda
data4_1112,sausage
data4_1113,yogurt
data4_1114,meat
data4_1115,red/blush wine
data4_1116,UHT-milk
data4_1117,brown bread
data4_1118,semi-finished bread
data4_1119,whole milk
data4_1120,cat food
data4_1121,citrus fruit
data4_1122,citrus fruit
data4_1123,meat
data4_1124,rolls/buns
data4_1125,root vegetables
data4_1126,tropical fruit
data4_1127,brown bread
data4_1128,shopping bags
data4_1129,grapes
data4_1130,ham
data4_1131,root vegetables
data4_1132,ice cream
data4_1133,tropical fruit
data4_1134,finished products
data4_1135,dessert
data4_1136,sparkling wine
data4_1137,other vegetables
data4_1138,misc. beverages
data4_1139,other vegetables
data4_1140,misc. beverages
data4_1141,dessert
data4_1142,frankfurter
data4_1143,sausage
data4_1144,meat
data4_1145,sausage
data4_1146,onions
data4_1147,beef
data4_1148,pip fruit
data4_1149,ham
data4_1150,yogurt
data4_1151,citrus fruit
data4_1152,other vegetables
data4_1153,pork
data4_1154,bathroom cleaner
data4_1155,ham
data4_1156,grapes
data4_1157,pastry
data4_1158,citrus fruit
data4_1159,photo/film
data4_1160,dessert
data4_1161,citrus fruit
data4_1162,soda
data4_1163,chewing gum
data4_1164,root vegetables
data4_1165,pork
data4_1166,turkey
data4_1167,tropical fruit
data4_1168,sausage
data4_1169,sausage
data4_1170,pork
data4_1171,sausage
data4_1172,grapes
data4_1173,grapes
data4_1174,other vegetables
data4_1175,potted plants
data4_1176,bottled water
data4_1177,prosecco
data4_1178,UHT-milk
data4_1179,bottled water
data4_1180,rolls/buns
data4_1181,specialty chocolate
data4_1182,beef
data4_1183,tropical fruit
data4_1184,beef
data4_1185,rolls/buns
data4_1186,berries
data4_1187,sausage
data4_1188,chicken
data4_1189,sausage
data4_1190,shopping bags
data4_1191,canned beer
data4_1192,soda
data4_1193,yogurt
data4_1194,rolls/buns
data4_1195,rolls/buns
data4_1196,whole milk
data4_1197,citrus fruit
data4_1198,citrus fruit
data4_1199,brown bread
data4_1200,tropical fruit
data4_1201,frankfurter
data4_1202,coffee
data4_1203,ham
data4_1204,other vegetables
data4_1205,sausage
data4_1206,pork
data4_1207,citrus fruit
data4_1208,tropical fruit
data4_1209,other vegetables
data4_1210,pork
data4_1211,chicken
data4_1212,root vegetables
data4_1213,citrus fruit
data4_1214,fruit/vegetable juice
data4_1215,beef
data4_1216,frankfurter
data4_1217,frankfurter
data4_1218,beef
data4_1219,ham
data4_1220,shopping bags
data4_1221,pork
data4_1222,condensed milk
data4_1223,chicken
data4_1224,sausage
data4_1225,bottled beer
data4_1226,chicken
data4_1227,finished products
data4_1228,pork
data4_1229,root vegetables
data4_1230,domestic eggs
data4_1231,domestic eggs
data4_1232,bottled water
data4_1233,cling film/bags
data4_1234,other vegetables
data4_1235,whole milk
data4_1236,sausage
data4_1237,sausage
data4_1238,tropical fruit
data4_1239,frankfurter
data4_1240,frozen potato products
data4_1241,frankfurter
data4_1242,frankfurter
data4_1243,chicken
data4_1244,tropical fruit
data4_1245,bottled beer
data4_1246,citrus fruit
data4_1247,hamburger meat
data4_1248,chicken
data4_1249,pork
data4_1250,rolls/buns
data4_1251,bottled water
data4_1252,sausage
data4_1253,frozen potato products
data4_1254,frankfurter
data4_1255,sausage
data4_1256,tropical fruit
data4_1257,bottled beer
data4_1258,bottled beer
data4_1259,rolls/buns
data4_1260,citrus fruit
data4_1261,yogurt
data4_1262,turkey
data4_1263,soda
data4_1264,canned beer
data4_1265,canned beer
data4_1266,sausage
data4_1267,pork
data4_1268,Instant food products
data4_1269,frankfurter
data4_1270,oil
data4_1271,chicken
data4_1272,beef
data4_1273,dessert
data4_1274,pork
data4_1275,curd
data4_1276,chicken
data4_1277,whipped/sour cream
data4_1278,frankfurter
data4_1279,frankfurter
data4_1280,liver loaf
data4_1281,pork
data4_1282,frankfurter
data4_1283,pork
data4_1284,pork
data4_1285,soda
data4_1286,root vegetables
data4_1287,whipped/sour cream
data4_1288,chocolate
data4_1289,whole milk
data4_1290,pork
data4_1291,coffee
data4_1292,rolls/buns
data4_1293,citrus fruit
data4_1294,citrus fruit
data4_1295,soda
data4_1296,cream cheese
data4_1297,soda
data4_1298,chicken
data4_1299,frozen fish
data4_1300,sausage
data4_1301,beef
data4_1302,ham
data4_1303,chicken
data4_1304,herbs
data4_1305,grapes
data4_1306,tropical fruit
data4_1307,frankfurter
data4_1308,onions
data4_1309,sausage
data4_1310,citrus fruit
data4_1311,hamburger meat
data4_1312,frankfurter
data4_1313,sausage
data4_1314,root vegetables
data4_1315,oil
data4_1316,canned beer
data4_1317,newspapers
data4_1318,pip fruit
data4_1319,coffee
data4_1320,red/blush wine
data4_1321,onions
data4_1322,frankfurter
data4_1323,meat
data4_1324,whole milk
data4_1325,dessert
data4_1326,hamburger meat
data4_1327,chewing gum
data4_1328,bottled water
data4_1329,beverages
data4_1330,whole milk
data4_1331,citrus fruit
data4_1332,tropical fruit
data4_1333,cat food
data4_1334,whole milk
data4_1335,soda
data4_1336,sausage
data4_1337,root vegetables
data4_1338,berries
data4_1339,other vegetables
